token	label	LeNC44.L1LLRx5.x	LeNC44.L1LLRx5.y	LeNC77.L1LLR.x	LeNC77.L1LLR.y	LeNC44.L1LLR.x	LeNC44.L1LLR.y	LeNC77.L1LLRx5.x	LeNC77.L1LLRx5.y	LeNC44.ppmi.x	LeNC44.ppmi.y	LeNC77.ppmi.x	LeNC77.ppmi.y	text	LeNC44.L1LLRx5.maxW	LeNC77.L1LLR.maxW	LeNC44.L1LLR.maxW	LeNC77.L1LLRx5.maxW	LeNC44.ppmi.maxW	LeNC77.ppmi.maxW
prof/noun/LN_20010525_01/1744	b	1.21633217451	1.62369414786	1.59644663953	0.63928183065	0.957655200513	1.05837751685	0.0631435657901	-0.270502929122	0.473434868682	0.0107173257652	1.62173375358	0.0433926789385	"Had je als kleine jongen , toen je nog bij TH Diest zat , gedacht dat je ooit <font color=""red"">prof</font> zou worden ?"	8.69	6.9	7.08	8.51	1.71	1.35
prof/noun/LN_20010713_01/63897	b	-0.359647497877	0.141124282382	0.882101276673	-1.62974816039	0.195493370505	0.243961365161	-1.15962223515	0.539078975605	2.33918080224	6.40363049629	-6.10951285968	-1.4865757731	"De <font color=""red"">profs</font> beginnen er straks in Beveren-Leie om 14.30u aan voor 150km ."	7.27	5.1	5.66	6.71	5.99	5.43
prof/noun/LN_20011019_01/232576	b	2.3434455277	1.41170010427	1.30010353058	2.67111374818	1.57612731587	0.61830299109	0.823108038084	-1.14997210586	1.46970712462	-0.822427665649	1.44975493924	-0.916073149324	"In mijn tijd was het heel moeilijk om <font color=""red"">prof</font> te worden ."	7.27	5.4	5.66	7.0	1.48	1.47
prof/noun/LN_20020301_01/212491	b	0.923089435721	-0.138117325679	-0.616713558891	1.59630438264	0.584643673165	0.426337824692	1.89719855667	0.436930011648	2.55873372956	1.16057729479	-0.72450748926	0.1433945154	"Wel lijken de ploegen die meer <font color=""red"">profs</font> in de rangen tellen dan wij nu een betere periode mee te maken ."	5.53	3.23	3.93	4.8	2.47	1.91
prof/noun/LN_20020821_01/37095	b	0.161617497686	-3.48587004466	-4.79420131408	-3.52835213781	-0.938889711444	1.28607326906	3.08093033844	5.38887652253	0.611759514307	4.75577387805	-2.22642821721	3.21042567305	"Gisteren reed de 27-jarige <font color=""red"">prof</font> ook de Grote Prijs Stad Zottegem ."	6.7	5.43	5.09	7.03	2.47	1.91
prof/noun/LN_20020821_01/8397	b	2.41569692588	1.41342042797	1.05277153694	2.70718345682	1.59708021498	0.88878914882	1.49741998732	-0.831978375705	1.61450766936	0.110606282971	0.408629548016	-0.479336174346	"Opnieuw <font color=""red"">prof</font> worden ?"	7.79	6.86	6.18	8.47	1.13	1.16
prof/noun/LN_20001107_01/80602	b	-0.919178474302	-0.787906602243	0.37412953806	-3.47317522307	-0.197298482797	0.122483749768	-0.875416186569	3.45310952436	-1.87328297108	0.486447076113	2.60594228946	2.54828740548	"Maar zelfs een ronduit schitterende doelman Jürgen Van Den Steen moest na twee uur voetballen het hoofd buigen voor de Gentse <font color=""red"">profs</font> ."	5.53	3.69	3.93	5.28	1.89	1.62
prof/noun/LN_20020828_01/165018	b	2.03113330729	0.647789770752	0.401126797679	3.07147222731	1.35822020478	0.428389922515	1.32115715876	-1.0004213241	1.2962132239	-0.716833738591	0.928513644031	-0.907725453104	"Als <font color=""red"">prof</font> kan je dat niet maken ."	8.59	6.86	6.99	8.47	1.92	1.85
prof/noun/LN_20020921_01/27105	b	1.2833381761	1.17831763044	1.35084935385	1.09486544969	1.0108612016	0.812009267485	0.318778385936	-0.0775199691365	0.33848187399	-0.0602834425189	1.30475597358	0.49523616326	"Als ik <font color=""red"">prof</font> word , zal het bij Vlaanderen of Palmans-Collstrop zijn , denk ik ."	8.69	6.9	7.08	8.51	1.71	1.75
prof/noun/LN_20021113_01/51810	b	-2.39162779127	0.675964466547	0.133118112124	-5.28545622348	-0.799322259822	1.09069994593	-0.0802185733795	5.11496989826	0.710902562868	3.42225985346	0.0456340973613	4.10595032098	"In Lichtervelde verwelkomen ze volgend jaar wellicht tweemaal <font color=""red"">profs</font> ."	6.49	5.27	4.88	6.88	1.31	1.39
prof/noun/LN_20021231_01/5696	b	-0.233157643183	-1.82029014958	-2.32509495869	-2.84456469441	-0.444477950507	0.220348477099	3.01415539892	3.17337982738	-0.0588838917528	5.95546982982	-3.85738130801	3.16066019831	"Zo hopen ze dat de zwaarste stroken berijdbaar blijven voor de <font color=""red"">profs</font> ."	5.53	2.96	3.93	4.53	2.4	1.85
prof/noun/LN_20030123_01/163364	b	-0.386977229517	0.17954834992	-2.6848157802	1.70434354894	0.502998581712	-0.301984150364	-2.61884897858	-0.71762330916	-2.49343022367	-3.2995578771	7.05302495047	-1.24133195893	"De spelers die vanaf april volwaardige <font color=""red"">profs</font> spelers worden , zullen een kleine 27.000 euro bruto per jaar verdienen of zo'n 2250 euro ( 90.000 frank ) per jaar ."	7.27	5.1	5.66	6.71	3.25	2.7
prof/noun/LN_20030317_01/120083	b	2.08344129499	0.701081148195	0.827575815938	2.15711828003	1.36367133164	0.304658513799	0.836664253897	-0.279842021178	0.971459430553	-0.733600667429	1.16563718229	-0.52704210772	"Vanaf 1 april probeer ik het als <font color=""red"">prof</font> in het Remax-team ."	8.59	6.86	6.99	8.47	1.92	1.49
prof/noun/LN_20030408_01/148114	b	1.99394926814	2.95518574173	4.04308494675	2.087519139	2.01748347464	0.190128730271	-1.0023194722	-1.82234512522	0.0319696317973	-2.23076126386	3.26187728425	-0.127147011741	"wie nu <font color=""red"">prof</font> wordt """	7.27	5.1	5.66	6.71	0.8	0.51
prof/noun/LN_20030520_01/71252	b	2.10952502574	0.463709213273	1.35534909226	3.59226946839	1.34668505709	0.555243774207	1.51281280648	-1.37414388859	2.61970114114	-1.64413822719	1.37010979135	-2.49359916014	"Ik ben <font color=""red"">prof</font> tot het einde van de competitie en dan trek ik naar mijn geliefde vaderland met vakantie ."	7.79	6.86	6.18	8.47	1.88	1.73
prof/noun/LN_20030606_01/189526	b	1.38999618276	0.295906535119	1.31162760366	2.02975280802	0.939273289837	0.451228504409	0.94259795428	-0.442809041663	1.02373917308	-0.807680049637	0.780701775554	-0.415211874051	"Neen , serieus , voor mij was Wim de beste <font color=""red"">prof</font> die er ooit heeft rondgelopen ."	6.41	4.71	4.8	6.31	1.32	1.18
prof/noun/LN_20030725_01/82975	b	-0.890851055388	0.422550712443	-2.02796187204	-0.714593178857	0.032908681845	-0.0148077527959	0.526397044887	2.37426762123	-2.72889095815	2.4296645958	-0.317611180066	5.19928957853	"Weet je dat Martin Van Geneugden van de onafhankelijken overstapte naar de <font color=""red"">profs</font> , meteen naar de Tour gestuurd werd en nog een rit won ook ."	7.27	5.1	5.66	6.71	3.53	3.09
prof/noun/LN_20031013_01/2186	b	-0.384325700217	1.61357789565	-1.28488742609	-0.964936014155	0.254649270511	0.364813814728	-0.174054518052	2.55189444909	0.533114806223	3.70927896607	-0.708763456542	3.547348928	"Kersvers <font color=""red"">prof</font> Rondelez werd op 8 seconden tweede ."	7.27	5.12	5.66	6.72	3.27	3.56
prof/noun/LN_20031015_01/168664	b	-0.824517892359	1.40840028015	-2.71420760192	0.990517510668	0.400739192214	-0.357464837716	-0.72187810544	2.31049530827	-1.40283980615	1.87351014006	-2.21724748251	1.11830058764	"Als gewezen <font color=""red"">prof</font> geeft hij onder meer ex-ploegmakker Gert Vanderaerden het nakijken ."	8.59	6.71	6.99	8.32	3.73	3.98
prof/noun/LN_20020905_01/137771	b	0.637052416757	-1.10573274451	-3.93167326013	0.302885725381	0.0881747223581	0.226453399978	3.85645624174	1.85376722563	5.11280455178	-4.76916148049	-6.37024249851	-0.371999473509	" <font color=""red"">Profs</font> èn amateurs zijn welkom onder twee welbepaalde voorwaarden : minstens achttien jaar oud zijn en een startpremie betalen van 7.000 dollar ."	7.89	6.68	6.29	8.29	5.32	5.18
prof/noun/LN_20000923_01/217233	b	0.940764598399	-1.59824718301	3.26104397692	-2.38245538957	0.0953128889714	1.28768997682	2.80547380153	2.23461478911	3.53732619849	2.47202548705	-2.71468208864	1.22695553404	"Naast de <font color=""red"">profs</font> komen ook een aantal amateurteams en beloftenrenners aan de start van de wedstrijd ."	5.53	4.21	3.93	5.8	2.26	2.21
prof/noun/LN_20000518_01/6595	b	1.33476666689	-0.720130679721	-1.98405371571	3.45114783455	0.889266168787	-0.241131502192	2.90711704796	0.828886798655	1.90825067308	-0.0580578758732	0.0759927212857	-1.0954644944	"Zij wanen zich Museeuw of Vandenbroucke en nemen als echte ' <font color=""red"">profs</font> ' de volledige breedte van de weg in beslag . """	8.59	6.71	6.99	8.32	2.46	1.9
prof/noun/LN_20000422_01/197168	b	2.74325621626	1.55249516424	0.824240851898	3.09910078931	1.7155426464	0.961760350368	1.23560765791	-1.28590667353	1.85724032447	-0.607773287183	1.18684272196	-1.03965688086	"Tenzij ik <font color=""red"">prof</font> kan worden natuurlijk , want dat blijft mijn doel ."	7.79	6.86	6.18	8.47	1.13	1.16
prof/noun/BL_20001121_01/58422	b	2.70119711854	0.916175812832	0.891821849664	2.87936525518	1.69469839045	0.759605452885	1.35620918513	-1.00031148496	3.31736965194	1.22563926457	-1.22830465617	-0.760005328791	"Als je ziet dat er maar negen Belgen tussen zitten en als je bedenkt dat die Fransen eigenlijk <font color=""red"">prof</font> zijn ... """	6.74	6.51	5.13	8.12	3.79	4.41
prof/noun/BL_20030704_01/26780	b	1.9915243718	1.84529424174	1.11380747785	1.93829919435	1.50200757341	0.840529525947	0.354461208455	-0.689714189345	-0.906571808392	0.0800847944105	1.2878774883	1.29866383571	"Ik was 22 , net <font color=""red"">prof</font> en moest invallen omdat Ferdi Bracke ziek was geworden ."	7.79	6.86	6.18	8.47	2.55	1.99
prof/noun/BL_20040309_01/22788	b	1.25712118257	0.657100249702	2.65226147478	1.14922651316	0.857157776414	0.648943962052	0.142923044899	-1.11108943847	0.497945383128	-0.805163402119	2.25136187707	-0.15089308166	"Maar bij de <font color=""red"">profs</font> is het onontbeerlijk ."	8.69	6.9	7.08	8.51	1.71	1.35
prof/noun/BL_20040816_01/38439	b	-0.813972600968	-0.740681176372	5.53271057055	-1.69074078162	-0.518797188386	0.333924972443	-2.92078371196	0.812773808941	-2.26934079215	-0.895010214999	4.5921877249	1.69328881774	"Net zoals bij de <font color=""red"">profs</font> kreeg Marjanne een Wild Card voor het internationaal jeugdtoernooi van TC Heiveld Sint-Katelijne-Waver , waar ze vanaf vandaag aan de slag gaat ."	8.69	6.9	7.08	8.51	1.71	1.35
prof/noun/BL_20041129_01/30540	b	0.823167761481	1.21041046813	0.520196596735	0.581252799257	0.822859338546	0.718458156031	0.141196276733	0.463835104628	0.346184233997	-0.0304596568538	1.10033404689	0.425674476258	"Als <font color=""red"">prof</font> bij Chocolade Jacques-Vlaanderen wil ik me volgend jaar ook daar laten opmerken . """	8.69	6.9	7.08	8.51	1.92	1.49
prof/noun/BL_20050728_01/16130	b	0.941180068174	0.25711097926	2.17731438781	1.54258060822	0.815017124079	0.48799789943	0.497870736143	-0.829351369817	-0.235136375864	-0.263183547756	1.52198787836	0.543828444053	"Het moet heel lang geleden zijn dat de Limburgse <font color=""red"">profs</font> tijdens het natourcriterium op zoveel aandacht mochten rekenen ."	6.41	4.71	4.8	6.31	1.34	0.95
prof/noun/DM_19990806_01/69355	b	1.84594733208	0.502643520792	0.242898026339	2.62386596305	1.23216916537	0.343849094494	1.08898923922	-0.726570499291	0.699679342479	-0.758464126729	2.11447328644	-0.225731427276	"We hebben ook het KV Mechelen 2-project opgestart : 32 jonge mensen uit de humaniora en de universiteit trainen hier als <font color=""red"">profs</font> ."	8.59	6.86	6.99	8.47	2.37	2.66
prof/noun/DM_20000404_01/13508	b	2.05010229711	-0.117019621446	0.795593430301	3.76394429694	1.19929717248	-0.0200886567542	0.509190712624	-1.70199672182	1.31717583881	-2.77863533381	2.06834891999	-2.46925960672	"Sollied heeft zich tot dusver voorbeeldig aan de afspraken gehouden en zich als <font color=""red"">prof</font> gedragen ."	8.59	6.71	6.99	8.32	2.74	2.45
prof/noun/DM_20000729_01/87975	b	-1.66273043652	-0.512878857079	-4.01516064844	-1.81710659402	-0.297954668089	-0.281389431241	-0.0348314296053	4.498626919	0.726526397624	3.91973812902	-2.75530920687	2.77319074467	"Met de Grote Prijs van Duitsland Formule 1 , de WK-manche motorcross in Grobbendonk , het Belgisch kampioenschap atletiek , wielrennen met zowel de Grote Prijs Plouay voor <font color=""red"">profs</font> als de Ronde van Vlaanderen voor juniores , Probeach-soccertoernooi in Koksijde , een reportage over zeiler Sebastien Godfroid en tot slot een voorbeschouwing op het nieuwe voetbalseizoen met bekerwinnaar Genk ."	8.59	6.71	6.99	8.32	4.07	3.85
prof/noun/DM_20010305_01/112754	b	2.65179804725	0.830524785161	3.0575046161	1.77088254285	1.37139596488	1.2624954842	0.621934610118	-1.45382245353	1.75067843463	-0.57095981597	1.71188414539	-0.763899336909	"Als ze echt <font color=""red"">profs</font> zijn , geven ze in Kuurne een antwoord . """	8.69	6.9	7.08	8.51	1.71	1.35
prof/noun/DM_20031010_01/56966	b	0.571942436374	-2.02016344492	-1.76337561932	-2.66092474047	-0.164659297749	1.15265847716	3.53209322571	2.05655858153	1.51011196642	8.40377184534	-6.06045489923	5.07827861935	"Het wereldkampioenschap tijdrijden voor <font color=""red"">profs</font> heeft geen verrassingen gebracht ."	5.53	4.06	3.93	5.66	3.67	3.56
prof/noun/DM_20040225_01/80159	b	-1.56768960101	0.913511905288	-1.15343915874	-3.59793420754	-0.426736069576	1.1491330437	-0.415501835702	4.0082311583	-0.288256024513	4.28945750079	-2.95250357418	4.05641004058	"De afgelopen acht jaar monopoliseerde Rabobank het hele Nederlandse wielrennen van de <font color=""red"">profs</font> tot de jeugdcategorieën ."	7.41	5.97	5.81	7.58	3.83	4.22
prof/noun/DM_20050216_01/88395	b	1.27592413235	-0.556928703247	3.1581449462	0.745091968148	0.616396041685	0.966285531794	2.53060389213	0.893459483665	1.0961529532	2.53050625096	-1.01406175301	2.19491095944	"Onze nationale <font color=""red"">profs</font> zijn sterk uit de startblokken geschoten ."	6.41	4.71	4.8	6.31	1.7	1.81
prof/noun/DM_20050523_01/73218	b	-1.52805037265	-0.35520568044	0.931002447674	-3.64609657888	-0.499745536869	0.739940219988	0.0941990594184	4.26238241866	-0.970988745899	2.70361831842	-0.838560662262	3.62125178753	"Zaterdag vierde de 25-jarige Fransman Anthony Charteau ( Bouygues ) zijn eerste overwinning bij de <font color=""red"">profs</font> in de voorlaatste rit naar Pallejà ."	8.69	6.9	7.08	8.51	1.71	1.81
prof/noun/DS_20020304_01/53297	b	-0.130467473915	1.24758550254	2.01828581072	-0.92640967246	0.349984641554	0.883215461544	-0.779064578951	1.36887861658	-1.3444844776	0.220285290944	2.20839801901	2.28764089	"Talent én lef : de beloftenkampioen van vorig jaar stapte langs de grote poort bij de <font color=""red"">profs</font> binnen ."	8.69	6.9	7.08	8.51	1.71	1.35
prof/noun/DS_20030527_01/3156	b	-5.3498741753	4.00947309172	6.19696678134	-9.25604286812	-2.27496139368	2.01292826037	-5.63729616908	6.46103817702	-5.21330056802	0.362088815366	3.84734635364	6.37246626909	"Leeftijd : 29 jaar - <font color=""red"">Prof</font> sinds : 1990"	7.23	5.31	5.62	6.91	2.19	1.7
prof/noun/DS_20030628_01/61	b	-4.92871347984	4.89786135304	3.69259867447	-10.3065196342	-1.85435656294	2.90473255885	-6.10420701788	6.54537041627	-5.14383408581	0.150311929188	4.11976563799	5.83851068234	" <font color=""red"">Prof</font> sinds : 1998"	7.23	5.31	5.62	6.91	2.19	1.7
prof/noun/DS_20030707_01/36268	b	1.33399764574	0.480858912067	0.460843399771	1.81677179578	0.95434004815	0.219963606432	0.663681722938	-0.390517969687	0.578499225758	-0.78744038142	1.54699391758	-0.26135976705	"Voor de jonge renner begint de ellende pas goed als hij als plaatselijke amateurvedette de stap doet naar de <font color=""red"">profs</font> en niet goed beseft dat hij helemaal vanaf nul moet herbeginnen ."	8.59	6.71	6.99	8.32	2.15	1.88
prof/noun/DT_20050718_01/28455	b	0.746730962645	0.568812017252	2.18116684987	0.67887639994	0.65688823772	0.737187026537	0.42102219774	-0.00507172482804	-0.169273502261	-0.533780599829	3.96827965383	-4.75198388914	"Hij concentreert zich bij de <font color=""red"">profs</font> op het rondewerk , maar in de beloftencategorie was hij ook in de Vlaamse klassiekers een van de besten ."	8.69	6.9	7.08	8.51	1.71	5.03
prof/noun/LN_19990108_01/60165	b	-0.58975429043	1.07216916273	0.412576130851	-1.93868031878	0.0594674362238	0.708469366671	-0.929592944837	2.21711155017	-0.551062896978	1.91182016203	-0.264038676664	2.43357975839	"Ben Berden bij de elite met contract sinds hij per 1 januari <font color=""red"">prof</font> werd bij Palmans , en Tom Vannoppen bij de beloften ."	8.69	6.9	7.08	8.51	3.8	3.59
prof/noun/LN_19990422_01/162868	b	1.13705838304	1.48308575739	-0.944414368293	1.8704626938	0.985544548532	0.0423850489385	1.29987987602	0.687738090831	0.90394046476	1.09218744289	-0.190888588212	0.588755647462	"Ik trek mij alvast op aan de prestaties van jonge <font color=""red"">profs</font> als Davy Daniëls en Jurgen Guns ."	8.59	6.86	6.99	8.47	2.18	2.88
prof/noun/LN_19990616_01/80968	b	0.852127317802	0.0897780368126	1.6737823699	1.07657803145	0.667890209512	0.506587079273	1.0709399754	0.169393352022	1.26769281421	1.62631698877	-0.929507997943	1.03974798303	"Diverse <font color=""red"">profs</font> zijn er ook van geopereerd ."	6.41	5.27	4.8	6.88	2.01	2.46
prof/noun/LN_19990707_01/9779	b	-22.9061929377	6.17220846911	-41.1444228777	-12.6110306687	-17.1968120635	2.35784539045	1.02464511717	-24.0603330755	-8.93054043221	17.6052093535	-13.367773585	-13.9781037549	"- <font color=""red"">Profs</font> middengewichten : ( 6.3 ) Abderrahim Moumou ( 78 kg.- Union ) wint door K.O. in de 3de ronde van Maarten Kumpen ( 79 kg.- Tienen ) ."	4.85	3.18	3.27	4.75	7.31	6.75
prof/noun/LN_20000307_01/20735	b	2.82088412805	1.54401175514	-0.362369409941	3.41985124174	1.76798173958	-0.152922070312	1.78596396232	-0.31904902689	0.390075918506	-2.95344476532	-0.0273241563105	-3.58901610493	""" Over mijn debuutseizoen als <font color=""red"">prof</font> zullen we het best niet meer hebben ."	8.59	6.71	6.99	8.32	5.68	5.12
prof/noun/LN_20000331_01/185587	b	3.72108691856	1.62501834871	1.8719859125	4.47649749763	2.23847597603	0.803077600631	1.76405680876	-2.36363620189	4.09774423491	-2.63891916482	1.79437944412	-2.78989805916	"Tja , je mag niet vergeten dat we allen <font color=""red"">profs</font> zijn en we dus dagelijks zo'n 5 à 6 uur met onze sport bezig zijn ."	6.41	4.71	4.8	6.32	2.21	1.65
prof/noun/ad19990731/18912	b	3.90410144202	-0.292060272936	1.97912583667	4.75084925702	2.29742892149	0.760546128731	2.58218790668	-2.28231756073	2.63972217566	-2.08343226925	1.73798304245	-1.94080369492	""" Er rijden wel degelijk 100 goede <font color=""red"">profs</font> rond , daar zitten geen flapdrollen tussen ."	4.86	3.15	3.28	4.72	0.72	0.37
prof/noun/LN_20040317_01/125832	b	-1.23906100358	-0.646326642936	-1.69445727773	-4.17212304418	-0.421447742329	0.406205959966	-4.11676051804	-0.362388743005	-0.909319655447	3.67262194719	-2.13538412955	4.4660237393	"Met Nokere Koerse vandaag en Chôlet zondag viert de 32-jarige <font color=""red"">prof</font> van Landbouwkrediet zijn rentree in het peloton ."	5.53	3.3	3.93	4.88	1.02	1.3
prof/noun/LN_20031126_01/54689	b	-0.180462942302	0.000906861712539	1.37800208303	-1.55848485969	0.0278560541155	0.860549015161	0.279844721686	2.07305437102	-0.340985659574	1.88720126016	0.31112694661	2.08374660325	"DUFFEL Kevin De Weert , nog altijd maar 21 , had véél meer verwacht van zijn eerste seizoen bij de <font color=""red"">profs</font> ."	8.69	6.9	7.08	8.51	1.71	1.67
prof/noun/LN_20040408_01/51911	b	0.743316204713	0.406774491103	2.44431486857	0.778538303301	0.668975890975	0.663194829812	-0.0563950469181	-0.471561022312	-0.108700802262	-0.159051466883	1.96762112941	0.800534867617	"Bij de <font color=""red"">profs</font> is het hoofdprobleem te kunnen volgen ."	8.69	6.9	7.08	8.51	1.71	1.35
prof/noun/LN_20040323_01/108429	b	4.58775336449	1.45015683607	0.771651885698	5.24587691938	2.61329880427	1.12310592539	2.8345612603	-2.42315075893	3.49604777598	-1.32770516938	1.01200228015	-2.63509739746	"Een echte <font color=""red"">prof</font> reageert ."	7.79	6.86	6.18	8.47	1.56	1.25
prof/noun/NB_20030305_01/107168	b	1.54952766292	1.01613704859	1.60528969005	1.87693950809	1.05997068388	0.755312992431	0.862223480795	-0.834414856789	1.26003241413	-0.318901416441	1.14646866388	-0.472077509957	""" Het is niet omdat je bij de Lombarden bent aangesloten dat je onvoorwaardelijk <font color=""red"">prof</font> wordt ."	8.69	6.9	7.08	8.51	1.71	1.35
prof/noun/NB_20030613_01/72137	b	1.86738615208	1.05574914279	1.38451570686	2.88557069725	1.30873727514	0.632299786536	1.23230809798	-1.45360588069	2.10444137751	-0.948596510613	1.11947618808	-1.81443263763	" <font color=""red"">Prof</font> worden is te hoog gegrepen ."	7.79	6.86	6.18	8.47	1.09	1.36
prof/noun/NB_20030619_01/183641	b	-1.4173283205	0.519936120976	0.835595075275	-2.92647027232	-0.394130000685	0.925283708382	1.19636358231	3.2508908681	-2.06155423494	4.15808946343	-1.62919781089	4.03480080195	"Ik zal de komende maanden ook nog enkele keren bij de <font color=""red"">profs</font> aantreden ."	8.69	6.9	7.08	8.51	3.87	3.31
prof/noun/NB_20030829_01/130040	b	0.319443784432	-0.806201362639	-1.74941140774	1.22766517861	0.607714741319	-0.352668360571	-0.762097005287	1.14018838843	-0.438038141651	0.369900084965	-0.395676630483	1.06816942842	"Naast de <font color=""red"">profs</font> zetten we ook de nieuwelingen aan het werk ."	8.59	6.71	6.99	8.32	1.92	1.6
prof/noun/NB_20030917_01/66148	b	1.18284475179	0.468685485951	1.29291060425	1.94151346296	0.952497582123	0.500400972714	0.532143616014	-0.715869917605	1.33808258353	-0.985184301476	1.9416446735	-1.4417719355	"Het zijn <font color=""red"">profs</font> , het gaat tenslotte om hun boterham ."	6.41	5.12	4.8	6.72	2.2	1.85
prof/noun/NB_20031010_01/63656	b	1.64012902859	0.336135927306	1.64974333273	2.28116329946	1.05995017634	0.619402971267	1.93646139275	-0.405345960017	1.79482674871	-0.119351019907	0.18617400532	-0.183360531256	"De <font color=""red"">profs</font> mogen dan niet echt onder de indruk zijn van het parcours , ík vind het toch uitgesproken zwaar ."	6.51	4.79	4.91	6.39	1.56	1.25
prof/noun/NB_20031121_01/92704	b	-2.12517966789	0.939969133124	0.663269793935	-5.59329531133	-0.46844397383	-0.176910789106	-3.99392977	3.91902051617	-3.85516512724	3.82909876542	-0.917671453713	6.53214461211	"In de Topsporthal Vlaanderen in Gent vindt op zaterdag 3 januari 2004 eerst de 12de man Flanders Indoor Youth Cup plaats , zondag 4 januari komen de <font color=""red"">profs</font> er in actie ."	7.27	5.1	5.66	6.71	2.11	1.55
prof/noun/NB_20040121_01/147762	b	0.437832168404	-1.72347705842	4.66638586959	-1.8166007069	-0.355279081342	0.99273094541	4.10328456386	1.68143726065	-1.22499734314	6.11163307813	-2.86554270858	5.63630188969	"Op vrijdag 21 mei , de dag na Onze-Lieve-Heer-Hemelvaart , komt de Ronde van België voor eliterenners met contract ( de <font color=""red"">profs</font> ) aan in Buggenhout ."	5.53	4.39	3.93	5.98	1.76	2.0
prof/noun/NB_20040304_01/157324	b	-0.795043088024	-1.91054755399	-5.16945908655	3.68336130278	-0.40921804248	-0.288329270749	5.26330143335	3.10166935035	6.77214746391	3.57273556732	-3.67425733972	-5.23397932776	"De 95- jarige ex-prof kampt met eetstoornissen en de oudste nog levende <font color=""red"">prof</font> verloor de jongste maanden een handvol kilootjes ."	6.02	4.32	4.42	5.92	4.12	3.56
prof/noun/NB_20040304_01/174472	b	0.671407702168	0.794607814615	1.79090200443	0.524309861072	0.732261578896	0.809932655679	0.334808527114	0.0556323232943	0.377493384495	-0.0935486501423	1.55852519208	0.589801694314	""" Onze jongeren moeten de harde leerschool door : voetjes op de grond houden en veel geduld tonen is een must wil je slagen bij de <font color=""red"">profs</font> ."	8.69	6.9	7.08	8.51	1.71	1.35
prof/noun/NB_20030115_01/119018	b	0.591138546593	0.633345894681	0.439694036945	0.191875814974	0.621875512551	0.309387743205	0.424624078015	0.867973277919	-0.0247106077076	0.56220652149	0.609521482165	0.91238235075	"Horen deze twee vrienden binnenkort als <font color=""red"">prof</font> niet bij dezelfde ploeg te rijden ?"	8.69	6.9	7.08	8.51	2.03	1.9
prof/noun/NB_20040916_01/80311	b	0.868600325048	1.08682381015	1.34578768169	0.350903263994	0.661949271213	1.06309822435	0.891642559344	0.608967297491	1.3550694827	0.884562323385	0.901298633407	0.175502070073	""" Bij mijn overstap vorig jaar naar de <font color=""red"">profs</font> heb ik voor mezelf uitgemaakt dat ik elk jaar evolutie wou voelen ."	8.69	6.9	7.08	8.51	3.82	3.4
prof/noun/NB_20041220_01/44985	b	-0.0805811541757	-1.57921450051	4.87693043318	-0.0958899886113	0.487712503714	-0.884399708241	-1.26709636995	2.15208556283	-1.79769309703	-1.48868975006	0.800439360415	2.78713081853	"Die 21-jarige , ook <font color=""red"">prof</font> , eindigde verrassend als tweede Belg op de zeventiende plaats ."	8.59	6.71	6.99	8.32	1.92	1.52
prof/noun/NB_20050125_01/245669	b	-0.649554344839	0.591080937522	1.97594671433	-1.89307454084	0.132805890137	0.851615931776	-0.342247008025	2.56065411785	-0.490255010523	2.28567229133	-0.443740915182	3.19275032822	"Linus Gerdemann , een volslagen onbekende Duitse <font color=""red"">prof</font> van 22 jaar , is de 28ste renner bij Team CSC ."	8.69	6.9	7.08	8.51	3.08	2.52
prof/noun/NB_20050202_01/43130	b	0.175484594687	0.664357411241	0.129265958437	-0.230971698417	0.44103130993	0.725949768533	0.479765646363	1.38866158125	0.350927756274	0.823099087379	0.418266623574	0.912509129133	"Gerard VAN DE STEENE : "" In 1959 werd ik prof. Ik won dertien wedstrijden in de dertien jaar dat ik bij de <font color=""red"">profs</font> reed als lid van het vermaarde Groene Leeuw ."	8.69	6.9	7.08	8.51	2.03	1.9
prof/noun/NB_20050625_01/27938	b	1.64238733927	1.02429665027	0.038868055948	1.97657602946	1.15166429168	0.853154106985	1.10574252988	-0.150607676081	1.18257003235	0.368326603246	0.606039513547	-0.111827342619	"Niemand kan beter jonge <font color=""red"">profs</font> vooruitbranden als hij ."	7.79	6.86	6.18	8.47	1.38	1.23
prof/noun/NB_20050629_01/62125	b	-1.81173480003	0.742081751701	1.96009327021	-4.88780332694	-0.649068950414	0.997955285438	-0.719446056027	4.9034262569	-1.71570618474	1.87983774237	0.448093981492	3.57689761421	"Bij de meisjes moest de 15-jarige Aude Vermoezen de duimen leggen tegen de Amerikaanse Jessica Kirkland , 17 jaar en al nummer 191 bij de <font color=""red"">profs</font> ."	8.69	6.9	7.08	8.51	1.71	1.35
prof/noun/volkskrant20040609_extra/8014	b	3.00625182319	0.162667259846	0.621003761747	1.84527649926	1.69070645042	1.21861431781	1.82752767838	0.0528151178712	2.55234640757	0.270088419671	-0.458681966047	-0.130764430092	"Echte <font color=""red"">profs</font> hadden dat ook ."	6.51	4.79	4.91	6.39	1.56	1.31
